FloydWarshall	2048	2048	1	32	1	5.795	0.001	3763.55	9.74	0.442	
FloydWarshall	2048	2048	1	64	1	5.819	0	3637.87	10.195	0.454	
FloydWarshall	2048	2048	1	128	1	5.778	0.001	3634.65	9.997	0.455	
FloydWarshall	2048	2048	1	256	1	5.766	0.001	3652.6	9.726	0.464	
FloydWarshall	2048	2048	1	512	1	5.753	0.001	3693.08	9.947	0.461	
FloydWarshall	2048	2048	1	1024	1	5.77	0.001	3824.68	9.697	0.454	
FloydWarshall	2048	2048	2	1	1	5.869	0.001	21886.4	9.779	0.458	
FloydWarshall	2048	2048	2	2	1	5.713	0.001	11634.9	9.863	0.495	
FloydWarshall	2048	2048	2	4	1	5.884	0.002	6282.33	10.327	0.442	
FloydWarshall	2048	2048	2	8	1	5.84	0.001	3614.13	9.919	0.449	
FloydWarshall	2048	2048	2	16	1	5.736	0.001	2374.21	9.778	0.443	
FloydWarshall	2048	2048	2	32	1	5.757	0.001	1964.35	9.72	0.454	
FloydWarshall	2048	2048	2	64	1	5.81	0.002	1953.74	9.825	0.481	
FloydWarshall	2048	2048	2	128	1	5.858	0.001	1972.13	10.088	0.466	
FloydWarshall	2048	2048	2	256	1	5.832	0.001	2000.11	9.786	0.456	
FloydWarshall	2048	2048	2	512	1	5.873	0.001	2061.46	9.857	0.468	
FloydWarshall	2048	2048	4	1	1	5.857	0.001	10991.6	9.78	0.471	
FloydWarshall	2048	2048	4	2	1	5.801	0.001	5863.34	9.807	0.456	
FloydWarshall	2048	2048	4	4	1	5.8	0.001	3183.8	9.727	0.455	
FloydWarshall	2048	2048	4	8	1	5.775	0	1845.01	9.783	0.442	
FloydWarshall	2048	2048	4	16	1	5.757	0.001	1144.07	9.733	0.447	
FloydWarshall	2048	2048	4	32	1	5.727	0.001	1116.25	9.682	0.432	
FloydWarshall	2048	2048	4	64	1	5.811	0.001	1127.37	9.769	0.452	
FloydWarshall	2048	2048	4	128	1	5.863	0.001	1142.08	9.917	0.465	
FloydWarshall	2048	2048	4	256	1	5.846	0.001	1164.35	9.845	0.441	
FloydWarshall	2048	2048	8	1	1	5.829	0.001	5636.08	10.226	0.457	
FloydWarshall	2048	2048	8	2	1	5.885	0.001	3031.96	10.059	0.48	
FloydWarshall	2048	2048	8	4	1	5.788	0.001	1646.96	9.834	0.464	
FloydWarshall	2048	2048	8	8	1	5.769	0.001	910.412	9.742	0.433	
FloydWarshall	2048	2048	8	16	1	5.761	0.001	667.474	9.674	0.429	
FloydWarshall	2048	2048	8	32	1	5.811	0.001	667.853	9.71	0.437	
FloydWarshall	2048	2048	8	64	1	5.76	0.001	688.34	9.759	0.464	
FloydWarshall	2048	2048	8	128	1	5.877	0	794.753	9.912	0.449	
FloydWarshall	2048	2048	16	1	1	5.882	0.001	2869.41	9.726	0.438	
FloydWarshall	2048	2048	16	2	1	5.77	0.001	1565.57	9.708	0.441	
FloydWarshall	2048	2048	16	4	1	5.799	0.001	838.719	9.743	0.454	
FloydWarshall	2048	2048	16	8	1	5.796	0.001	505.824	9.761	0.47	
FloydWarshall	2048	2048	16	16	1	5.806	0.001	520.397	9.757	0.462	
FloydWarshall	2048	2048	16	32	1	5.794	0.001	559.117	9.759	0.444	
FloydWarshall	2048	2048	16	64	1	5.776	0.001	666.285	9.71	0.478	
FloydWarshall	2048	2048	32	1	1	5.863	0.001	1494.65	9.784	0.452	
FloydWarshall	2048	2048	32	2	1	5.81	0.001	808.955	9.692	0.43	
FloydWarshall	2048	2048	32	4	1	5.878	0.001	477.592	9.711	0.453	
FloydWarshall	2048	2048	32	8	1	5.763	0.001	485.092	9.691	0.452	
FloydWarshall	2048	2048	32	16	1	5.71	0.001	532.879	9.627	0.431	
FloydWarshall	2048	2048	32	32	1	5.84	0.001	640.63	9.79	0.438	
FloydWarshall	2048	2048	64	1	1	5.808	0	827.343	9.834	0.455	
FloydWarshall	2048	2048	64	2	1	5.819	0	490.799	9.707	0.44	
FloydWarshall	2048	2048	64	4	1	5.841	0.001	491.205	9.773	0.448	
FloydWarshall	2048	2048	64	8	1	5.781	0.001	523.354	9.763	0.446	
FloydWarshall	2048	2048	64	16	1	5.732	0.001	645.116	9.682	0.44	
FloydWarshall	2048	2048	128	1	1	5.74	0.001	497.792	9.622	0.432	
FloydWarshall	2048	2048	128	2	1	5.834	0.001	508.087	9.749	0.45	
FloydWarshall	2048	2048	128	4	1	5.745	0	534.414	9.626	0.432	
FloydWarshall	2048	2048	128	8	1	5.803	0.001	655.809	9.683	0.44	
FloydWarshall	2048	2048	256	1	1	5.729	0.001	515.139	9.629	0.429	
FloydWarshall	2048	2048	256	2	1	5.871	0	553.044	9.804	0.443	
FloydWarshall	2048	2048	256	4	1	5.887	0.001	662.346	9.805	0.445	
FloydWarshall	2048	2048	512	1	1	5.793	0	560.397	9.676	0.438	
FloydWarshall	2048	2048	512	2	1	5.712	0	669.761	9.654	0.427	
FloydWarshall	2048	2048	1024	1	1	5.784	0.001	672.638	9.643	0.453	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FWT	16384	1	1	1	0.423	0	0.554	0.05	0.093	
FWT	16384	2	1	1	0.498	0	0.332	0.048	0.014	
FWT	16384	4	1	1	0.084	0	0.573	0.049	0.013	
FWT	16384	8	1	1	0.081	0	0.167	0.044	0.013	
FWT	16384	16	1	1	0.39	0.001	0.162	0.045	0.013	
FWT	16384	32	1	1	0.387	0.001	0.158	0.046	0.013	
FWT	16384	64	1	1	0.372	0	0.163	0.045	0.011	
FWT	16384	128	1	1	0.075	0	0.157	0.045	0.011	
FWT	16384	256	1	1	0.39	0.001	0.157	0.046	0.017	
FWT	16384	512	1	1	0.368	0.001	0.162	0.047	0.012	
FWT	16384	1024	1	1	0.386	0	0.164	0.045	0.012	
kernel,nBodies,timeStep,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
NBody	8192	0.005	100	1	1	1	1.159	0.001	9849.18	0	0.035	
NBody	8192	0.005	100	2	1	1	0.785	0.001	4996.09	0	0.031	
NBody	8192	0.005	100	4	1	1	0.785	0.001	2625.28	0	0.03	
NBody	8192	0.005	100	8	1	1	0.737	0.001	1346.09	0	0.03	
NBody	8192	0.005	100	16	1	1	0.723	0.001	789.986	0	0.029	
NBody	8192	0.005	100	32	1	1	0.71	0	541.751	0.001	0.029	
NBody	8192	0.005	100	64	1	1	0.718	0.001	271.904	0	0.028	
NBody	8192	0.005	100	128	1	1	0.71	0.001	270.886	0	0.029	
NBody	8192	0.005	100	256	1	1	0.721	0.001	274.98	0	0.028	
NBody	8192	0.005	100	512	1	1	0.728	0.001	283.65	0	0.03	
NBody	8192	0.005	100	1024	1	1	0.724	0.001	294.653	0.001	0.099	
kernel,nVectors,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FFT	16384	0	0	0	0.109	21.039	0.13	0.093	0.226	
FFT	16384	0	0	0	0.095	4.563	0.11	0.09	0.204	
FFT	16384	0	0	0	0.093	4.572	0.112	0.077	0.194	
FFT	16384	0	0	0	0.098	4.544	0.116	0.081	0.193	
FFT	16384	0	0	0	0.098	4.558	0.111	0.078	0.199	
FFT	16384	0	0	0	0.129	4.562	0.112	0.081	0.193	
FFT	16384	0	0	0	0.093	4.562	0.112	0.076	0.192	
FFT	16384	0	0	0	0.092	4.557	0.109	0.081	0.199	
FFT	16384	0	0	0	0.093	4.569	0.113	0.076	0.193	
FFT	16384	0	0	0	0.093	4.565	0.113	0.082	0.192	
FFT	16384	0	0	0	0.092	4.566	0.11	0.081	0.196	
FFT	16384	0	0	0	0.09	4.555	0.112	0.082	0.193	
FFT	16384	0	0	0	0.092	4.565	0.113	0.083	0.193	
FFT	16384	0	0	0	0.092	4.558	0.111	0.081	0.195	
FFT	16384	0	0	0	0.091	4.561	0.112	0.08	0.193	
FFT	16384	0	0	0	0.094	4.551	0.112	0.082	0.194	
FFT	16384	0	0	0	0.1	4.549	0.109	0.076	0.199	
FFT	16384	0	0	0	0.102	4.621	0.128	0.078	0.2	
FFT	16384	0	0	0	0.094	4.553	0.112	0.075	0.198	
FFT	16384	0	0	0	0.093	4.545	0.11	0.075	0.207	
FFT	16384	0	0	0	0.091	4.639	0.112	0.08	0.193	
FFT	16384	0	0	0	0.092	4.627	0.111	0.077	0.192	
FFT	16384	0	0	0	0.094	4.591	0.11	0.075	0.2	
FFT	16384	0	0	0	0.099	4.544	0.11	0.078	0.193	
FFT	16384	0	0	0	0.094	4.561	0.11	0.077	0.193	
FFT	16384	0	0	0	0.093	4.549	0.109	0.077	0.195	
FFT	16384	0	0	0	0.096	4.586	0.116	0.077	0.194	
FFT	16384	0	0	0	0.093	4.609	0.11	0.079	0.193	
FFT	16384	0	0	0	0.093	4.574	0.109	0.076	0.199	
FFT	16384	0	0	0	0.098	4.545	0.112	0.077	0.193	
FFT	16384	0	0	0	0.092	4.598	0.112	0.077	0.193	
FFT	16384	0	0	0	0.097	4.544	0.11	0.075	0.201	
FFT	16384	0	0	0	0.099	4.554	0.113	0.077	0.193	
FFT	16384	0	0	0	0.103	4.543	0.111	0.078	0.193	
FFT	16384	0	0	0	0.104	4.549	0.111	0.079	0.203	
FFT	16384	0	0	0	0.106	4.653	0.111	0.081	0.202	
FFT	16384	0	0	0	0.098	4.548	0.114	0.084	0.193	
FFT	16384	0	0	0	0.094	4.672	0.111	0.081	0.203	
FFT	16384	0	0	0	0.094	4.572	0.112	0.081	0.195	
FFT	16384	0	0	0	0.095	4.571	0.11	0.081	0.194	
FFT	16384	0	0	0	0.094	4.629	0.11	0.08	0.199	
FFT	16384	0	0	0	0.092	4.6	0.11	0.082	0.194	
FFT	16384	0	0	0	0.092	4.608	0.11	0.078	0.194	
FFT	16384	0	0	0	0.103	4.561	0.109	0.075	0.213	
FFT	16384	0	0	0	0.097	4.555	0.112	0.077	0.201	
FFT	16384	0	0	0	0.097	4.555	0.112	0.077	0.209	
FFT	16384	0	0	0	0.095	4.565	0.109	0.076	0.205	
FFT	16384	0	0	0	0.092	4.559	0.112	0.091	0.195	
FFT	16384	0	0	0	0.095	4.56	0.112	0.078	0.193	
FFT	16384	0	0	0	0.095	4.565	0.11	0.077	0.195	
FFT	16384	0	0	0	0.094	4.56	0.12	0.078	0.194	
FFT	16384	0	0	0	0.093	4.571	0.113	0.076	0.194	
FFT	16384	0	0	0	0.094	4.574	0.11	0.076	0.199	
FFT	16384	0	0	0	0.093	4.585	0.111	0.078	0.195	
FFT	16384	0	0	0	0.094	4.569	0.111	0.078	0.193	
FFT	16384	0	0	0	0.095	4.58	0.111	0.076	0.199	
FFT	16384	0	0	0	0.092	4.562	0.111	0.076	0.194	
FFT	16384	0	0	0	0.108	4.648	0.111	0.081	0.195	
FFT	16384	0	0	0	0.094	4.573	0.11	0.079	0.199	
FFT	16384	0	0	0	0.093	4.571	0.111	0.08	0.194	
FFT	16384	0	0	0	0.097	4.559	0.113	0.082	0.192	
FFT	16384	0	0	0	0.096	4.57	0.109	0.081	0.205	
FFT	16384	0	0	0	0.094	4.552	0.11	0.081	0.201	
FFT	16384	0	0	0	0.093	4.563	0.111	0.081	0.2	
FFT	16384	0	0	0	0.092	4.558	0.11	0.079	0.199	
FFT	16384	0	0	0	0.093	4.562	0.113	0.091	0.195	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
VectorAdd	131072	1	1	1	0.572	0.001	0.435	0.258	0.088	
VectorAdd	131072	2	1	1	0.558	0	0.231	0.267	0.083	
VectorAdd	131072	4	1	1	0.564	0.001	0.13	0.252	0.08	
VectorAdd	131072	8	1	1	0.562	0.001	0.08	0.266	0.08	
VectorAdd	131072	16	1	1	0.56	0.001	0.054	0.256	0.08	
VectorAdd	131072	32	1	1	0.557	0.001	0.041	0.266	0.081	
VectorAdd	131072	64	1	1	0.592	0.001	0.036	0.275	0.078	
VectorAdd	131072	128	1	1	0.56	0.001	0.033	0.265	0.082	
VectorAdd	131072	256	1	1	0.564	0.001	0.031	0.252	0.083	
VectorAdd	131072	512	1	1	0.558	0	0.033	0.269	0.08	
VectorAdd	131072	1024	1	1	0.556	0.001	0.034	0.252	0.08	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
SquareArray	131072	1	1	1	0.279	0.001	0.497	0.27	0.079	
SquareArray	131072	2	1	1	0.283	0.001	0.306	0.267	0.077	
SquareArray	131072	4	1	1	0.281	0.001	0.21	0.251	0.078	
SquareArray	131072	8	1	1	0.277	0	0.164	0.273	0.076	
SquareArray	131072	16	1	1	0.278	0	0.138	0.253	0.076	
SquareArray	131072	32	1	1	0.287	0.001	0.128	0.269	0.076	
SquareArray	131072	64	1	1	0.278	0.001	0.124	0.253	0.076	
SquareArray	131072	128	1	1	0.28	0.001	0.117	0.274	0.091	
SquareArray	131072	256	1	1	0.285	0.001	0.132	0.311	0.076	
SquareArray	131072	512	1	1	0.289	0.001	0.12	0.273	0.076	
SquareArray	131072	1024	1	1	0.28	0	0.123	0.269	0.075	
kernel,N,P,M,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixMultiplication	2048	4096	1024	1	1	1	17.082	0.002	9173.7	4.615	0.74	
MatrixMultiplication	2048	4096	1024	1	2	1	17.088	0.002	4693.08	4.625	0.727	
MatrixMultiplication	2048	4096	1024	1	4	1	16.993	0.002	2569.28	4.144	0.536	
MatrixMultiplication	2048	4096	1024	1	8	1	17.119	0.001	2049.39	4.607	0.731	
MatrixMultiplication	2048	4096	1024	1	16	1	16.961	0.001	1901.1	4.621	0.71	
MatrixMultiplication	2048	4096	1024	1	32	1	17.061	0.001	1822.25	4.623	0.898	
MatrixMultiplication	2048	4096	1024	1	64	1	17.059	0.002	1816.54	4.667	0.841	
MatrixMultiplication	2048	4096	1024	1	128	1	17.049	0.002	1831.23	4.641	0.741	
MatrixMultiplication	2048	4096	1024	1	256	1	17.037	0.002	1843.44	4.639	0.772	
MatrixMultiplication	2048	4096	1024	1	512	1	17.082	0.002	1864.9	4.678	0.728	
MatrixMultiplication	2048	4096	1024	1	1024	1	17.003	0.001	1821.31	4.636	0.71	
MatrixMultiplication	2048	4096	1024	2	1	1	17.143	0.002	4685.53	4.64	0.73	
MatrixMultiplication	2048	4096	1024	2	2	1	17.036	0.001	2358.68	4.637	0.728	
MatrixMultiplication	2048	4096	1024	2	4	1	17.131	0.002	1292.74	4.624	0.735	
MatrixMultiplication	2048	4096	1024	2	8	1	17.156	0.001	1029.08	4.653	0.713	
MatrixMultiplication	2048	4096	1024	2	16	1	16.967	0.002	953.518	4.787	0.662	
MatrixMultiplication	2048	4096	1024	2	32	1	17.26	0.001	939.419	4.617	0.722	
MatrixMultiplication	2048	4096	1024	2	64	1	17.047	0.002	948.576	4.621	0.73	
MatrixMultiplication	2048	4096	1024	2	128	1	17.059	0.001	949.782	4.66	0.714	
MatrixMultiplication	2048	4096	1024	2	256	1	17.078	0.002	950.767	4.643	0.718	
MatrixMultiplication	2048	4096	1024	2	512	1	17.046	0.003	943.128	4.628	0.715	
MatrixMultiplication	2048	4096	1024	4	1	1	16.953	0.002	2372.29	4.688	0.713	
MatrixMultiplication	2048	4096	1024	4	2	1	16.99	0.001	1204.62	4.637	0.717	
MatrixMultiplication	2048	4096	1024	4	4	1	17.148	0.001	665.816	4.64	0.736	
MatrixMultiplication	2048	4096	1024	4	8	1	17.159	0.001	519.649	4.676	0.774	
MatrixMultiplication	2048	4096	1024	4	16	1	17.083	0.002	498.614	4.641	0.725	
MatrixMultiplication	2048	4096	1024	4	32	1	17.056	0.002	505.091	4.646	0.716	
MatrixMultiplication	2048	4096	1024	4	64	1	17.246	0.001	499.751	4.647	0.731	
