device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,64,1,8,147.311,96.687,0.017,488.91,0.001,4.2
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,128,1,8,146.517,91.175,0.036,532.685,0.001,5.598
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,256,1,8,148.186,93.945,0.017,489.926,0.001,4.884
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,512,1,8,146.443,96.746,0.017,516.479,0,5.395
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,1024,1,8,147.771,89.974,0.017,547.142,0.001,5.64
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,2048,1,8,148.265,86.371,0.017,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,1,1,8,146.57,93.645,0.018,489.683,0,5.338
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,2,1,8,147.284,96.441,0.016,492.626,0,5.175
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,4,1,8,146.465,93.068,0.019,495.591,0.001,6.082
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,8,1,8,147.717,89.457,0.019,490.886,0.001,5.176
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,16,1,8,147.196,90.883,0.016,491.494,0.001,4.06
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,32,1,8,148.5,96.218,0.016,485.829,0.001,4.016
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,64,1,8,148.974,99.619,0.016,514.351,0.001,5.259
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,128,1,8,148.357,92.739,0.019,474.714,0.001,5.152
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,256,1,8,147.425,93.826,0.016,507.302,0.001,5.851
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,512,1,8,147.987,88.192,0.018,600.569,0.001,5.773
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,1024,1,8,156.233,117.989,0.011,573.025,0.001,4.989
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,149.112,93.539,0.016,479.444,0.005,5.921
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,148.532,92.723,0.017,448.24,0.001,5.265
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,146.611,90.738,0.026,491.749,0.001,4.468
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,147.15,95.422,0.018,469.701,0.001,4.974
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,147.381,90.738,0.016,466.139,0.001,6.13
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,150.866,88.735,0.017,476.414,0.001,4.15
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,146.336,91.335,0.038,446.22,0.001,4.759
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,128,1,8,147.52,91.242,0.016,479.063,0,6.536
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,256,1,8,153.566,87.959,0.017,532.768,0.001,6.965
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,512,1,8,150.062,92.552,0.017,488.934,0.001,6.425
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,147.313,93.369,0.016,463.162,0.001,5.597
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,147.938,89.328,0.017,433.413,0.001,4.136
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,147.836,92.176,0.015,460.844,0.001,4.387
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,146.02,95.652,0.016,483.434,0.001,5.887
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,148.185,91.952,0.015,474.472,0.001,3.946
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,146.203,89.689,0.017,471.233,0.001,3.995
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,64,1,8,146.176,88.488,0.016,541.108,0.001,5.577
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,128,1,8,158.656,124.051,0.013,554.011,0.001,5.99
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,256,1,8,156.363,116.57,0.012,548.48,0.001,6.138
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,154.77,118.349,0.012,467.325,0.001,4.342
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,148.26,88.583,0.017,464.637,0.001,5.543
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,148.211,90.901,0.02,444.31,0,4.491
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,147.24,95.68,0.022,485.953,0.001,5.129
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,147.998,90.288,0.016,465.772,0.001,4.317
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,32,1,8,147.271,91.229,0.016,494.863,0.001,5.734
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,64,1,8,156.461,124.092,0.013,516.03,0.001,6.154
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,128,1,8,150.108,89.521,0.016,465.015,0.001,5.697
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,1,1,8,150.375,96.163,0.015,443.663,0.002,3.784
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,2,1,8,146.501,90.737,0.016,453.108,0.001,5.051
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,4,1,8,147.731,91.952,0.016,472.836,0.001,4.185
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,8,1,8,146.826,96.106,0.016,484.913,0.001,4.984
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,16,1,8,147.099,86.932,0.017,479.343,0,4.571
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,32,1,8,147.291,88.92,0.018,495.688,0.001,5.702
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,128,64,1,8,148.165,94.493,0.015,473.091,0,7.069
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,1,1,8,147.153,92.624,0.016,519.425,0.001,6.142
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,2,1,8,155.338,124.674,0.017,591.746,0.001,5.874
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,4,1,8,156.296,119.464,0.012,559.867,0.001,5.77
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,8,1,8,155.442,117.036,0.013,576.079,0.001,5.769
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,16,1,8,156.915,123.064,0.012,635.27,0.001,6.124
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,256,32,1,8,156.703,116.162,0.012,574.302,0.001,5.992
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,512,1,1,8,149.312,95.832,0.017,561.501,0.001,5.57
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,512,2,1,8,155.654,127.151,0.015,502.586,0.001,4.163
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,512,4,1,8,147.764,95.774,0.015,488.245,0.002,4.986
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,512,8,1,8,148.687,95.409,0.017,514.08,0.001,5.82
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,512,16,1,8,156.638,125.869,0.012,571.587,0.001,5.863
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1024,1,1,8,155.404,121.336,0.012,484.482,0.001,4.445
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1024,2,1,8,148.278,96.115,0.016,456.275,0.001,5.291
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1024,4,1,8,149.578,90.121,0.026,494.58,0.001,4.43
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1024,8,1,8,147.478,95.967,0.015,484.827,0.001,5.695
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2048,1,1,8,147.985,89.858,0.017,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2048,2,1,8,146.321,91.929,0.015,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2048,4,1,8,146.468,92.61,0.015,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4096,1,1,8,146.553,91.291,0.016,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4096,2,1,8,146.663,88.975,0.016,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8192,1,1,8,146.127,88.609,0.015,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,1,1,8,127.999,130.889,0.013,454.431,0.001,4.74
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,2,1,8,125.2,94.001,0.015,449.534,0.001,3.158
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,4,1,8,123.468,102.179,0.014,438.372,0.001,3.027
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,8,1,8,123.976,103.34,0.014,452.351,0.001,4.18
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,16,1,8,123.048,91.384,0.014,486.377,0.001,3.247
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,32,1,8,168.55,104.725,0.015,533.857,0.001,3.87
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,64,1,8,163.175,110.153,0.016,544.384,0.001,3.752
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,128,1,8,162.033,109.3,0.016,409.605,0.001,2.959
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,256,1,8,158.755,102.01,0.016,396.569,0.001,3.406
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,512,1,8,157.593,109.174,0.016,593.599,0.001,5.928
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,1024,1,8,163.915,113.32,0.014,450.415,0.001,3.571
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,2048,1,8,160.142,113.573,0.019,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,4096,1,8,162.996,105.072,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,1,8192,1,8,123.18,103.691,0.018,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,1,1,8,124.092,98.077,0.012,527.355,0.001,3.372
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,2,1,8,123.319,103.255,0.012,626.517,0.002,5.091
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,4,1,8,161.611,108.24,0.015,512.228,0.001,3.236
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,8,1,8,161.983,111.092,0.016,516.505,0.002,4.403
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,16,1,8,160.102,107.101,0.016,519.198,0.001,3.868
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,32,1,8,162.057,107.447,0.017,634.351,0.001,5.872
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,64,1,8,165.137,113.758,0.021,434.545,0.001,3.625
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,128,1,8,160.623,111.953,0.014,552.56,0.001,3.62
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,256,1,8,162.493,112.317,0.014,553.481,0.001,5.611
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,512,1,8,162.945,110.886,0.014,572.72,0.001,5.456
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,1024,1,8,162.561,113.665,0.014,542.305,0.001,3.847
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,2048,1,8,160.367,109.358,0.013,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,2,4096,1,8,159.845,110.356,0.014,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,1,1,8,159.794,100.665,0.011,458.178,0.001,3.642
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,2,1,8,121.663,102.733,0.011,515.213,0.001,5.391
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,4,1,8,160.894,110.085,0.016,523.466,0.002,3.042
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,8,1,8,162.157,111.795,0.015,523.658,0.002,3.288
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,16,1,8,158.727,111.903,0.014,509.065,0.001,3.699
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,32,1,8,160.21,99.65,0.016,495.072,0.001,4.09
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,64,1,8,160.87,109.777,0.016,506.726,0.002,7.491
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,128,1,8,158.452,105.98,0.016,526.986,0.002,5.187
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,256,1,8,161.848,106.018,0.014,520.363,0.002,4.868
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,512,1,8,160.115,104.318,0.015,508.65,0.001,3.534
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,1024,1,8,159.75,106.148,0.016,556.947,0.002,5.825
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,4,2048,1,8,161.146,106.176,0.016,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,1,1,8,159.254,108.716,0.015,509.3,0.002,3.511
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,2,1,8,158.278,102.316,0.016,467.044,0.002,2.959
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,4,1,8,159.546,113.161,0.015,520.923,0.002,3.986
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,8,1,8,162.261,110.38,0.016,480.657,0.002,4.167
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,16,1,8,160.815,109.059,0.023,470.387,0.001,3.782
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,32,1,8,157.882,104.394,0.015,494.176,0.002,3.355
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,64,1,8,163.19,101.767,0.017,502.535,0.002,4.024
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,128,1,8,158.334,100.979,0.017,511.005,0.002,3.945
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,256,1,8,161.562,100.446,0.028,599.001,0.001,5.091
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,512,1,8,158.069,105.798,0.012,488.915,0.001,6.225
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,8,1024,1,8,161.927,110.775,0.014,514.459,0.001,3.921
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,160.685,112.114,0.013,543.536,0.001,5.834
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,162.466,110.761,0.014,516.87,0.001,4.074
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,158.213,107.384,0.022,476.691,0.002,5.546
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,163.666,102.954,0.015,455.595,0.001,3.574
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,161.208,111.223,0.014,454.104,0.001,3.82
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,160.152,109.826,0.013,513.837,0.001,5.572
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,162.13,110.667,0.014,530.421,0.001,7.809
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,128,1,8,161.957,99.793,0.017,487.422,0.002,4.562
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,256,1,8,159.246,107.057,0.016,492.023,0.002,6.073
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,16,512,1,8,160.363,98.365,0.025,501.813,0.002,5.783
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,159.708,99.268,0.017,562.706,0.001,5.652
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,162.275,114.167,0.013,533.039,0.001,6.388
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,163.424,109.556,0.015,504.512,0.001,4.773
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,161.732,109.027,0.015,450.172,0.001,4.054
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,161.249,113.556,0.023,514.719,0.001,6.491
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,161.662,108.704,0.012,557.134,0.001,5.236
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,64,1,8,155.499,101.905,0.016,514.002,0.002,4.837
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,128,1,8,156.09,107.648,0.02,564.493,0.002,5.453
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,32,256,1,8,148.825,98.824,0.015,555.383,0.002,4.738
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,150.862,105.854,0.016,557.315,0.001,7.576
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,154.916,111.829,0.049,559.262,0.001,5.135
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,151.441,108.167,0.015,505.91,0.001,4.757
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,147.798,105.74,0.017,495.27,0.002,2.745
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,149.638,107.761,0.015,489.391,0.002,2.909
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,32,1,8,147.477,107.433,0.014,499.091,0.002,3.91
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,64,1,8,149.61,104.756,0.014,559.403,0.001,5.221
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,1024,1024,5,64,128,1,8,151.46,119.228,0.015,543.469,0.001,5.557
